Player_Name,TeamName_bat,Matches_bat,TotalRuns,Balls,Dotballs,StrikeRate_bat,Fours,Sixes,Outs,NotOuts,BattingAverage,FiftyPlusRuns,Centuries,HighestScore,Year,TeamName_bowl,Matches_bowl,TotalRunsConceded,DotBallsBowled,ScoringBallsBowled,BowlingAverage,StrikeRate_bowl,BoundaryPercentage,BoundaryFrequency,EconomyRate,OversBowled,Wides,NoBalls,Wickets,Maidens,FourWickets,FiveWickets,Hattricks,Team Name,Price,Price_Cr
Venkatesh Iyer,Kolkata Knight Riders,15.0,370.0,233.0,84.0,158.79,35.0,19.0,8.0,5.0,46.25,4.0,0.0,70,2024,,,,,,,,,,,,,,,,,,,Kolkata Knight Riders,8 crore,8.0
Venkatesh Iyer,Kolkata Knight Riders,11.0,142.0,102.0,38.0,139.21,15.0,4.0,7.0,0.0,20.29,1.0,0.0,60,2025,,,,,,,,,,,,,,,,,,,Kolkata Knight Riders,23.75 crore,23.75
Vidwath Kaverappa,,,,,,,,,,,,,,,2024,Punjab Kings,1.0,36.0,11.0,13.0,18.0,12.0,72.22,4.8,9.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,,Punjab Kings,5.0 crore,5.0
Vijay Shankar,Gujarat Titans,4.0,19.0,35.0,21.0,54.28,1.0,0.0,4.0,0.0,4.75,0.0,0.0,13,2022,,,,,,,,,,,,,,,,,,,Gujarat Titans,1.4,1.4
Vipraj Nigam,Delhi Capitals,14.0,142.0,79.0,27.0,179.74,15.0,8.0,7.0,1.0,20.29,0.0,0.0,39,2025,Delhi Capitals,14.0,356.0,74.0,170.0,32.36,21.27,61.23,5.31,9.12,39.0,6.0,4.0,11.0,0.0,0.0,0.0,,Delhi Capitals,0.5 crore,0.5
Vivrant Sharma,Sunrisers Hyderabad,3.0,69.0,47.0,16.0,146.8,9.0,2.0,1.0,0.0,69.00,1.0,0.0,69,2023,,,,,,,,,,,,,,,,,,,Sunrisers Hyderabad,2.6 crore,2.6
Wanindu Hasaranga,Royal Challengers Bangalore,16.0,38.0,43.0,24.0,88.37,4.0,1.0,7.0,0.0,5.43,0.0,0.0,18,2022,Royal Challengers Bangalore,16.0,430.0,143.0,203.0,16.53,13.15,63.25,6.45,7.54,57.0,4.0,0.0,26.0,1.0,1.0,1.0,,Royal Challengers Bangalore,10.75 crore,10.75
Wanindu Hasaranga,Royal Challengers Bangalore,16.0,38.0,43.0,24.0,88.37,4.0,1.0,7.0,0.0,5.43,0.0,0.0,18,2022,Royal Challengers Bangalore,16.0,430.0,143.0,203.0,16.53,13.15,63.25,6.45,7.54,57.0,4.0,0.0,26.0,1.0,1.0,1.0,,Royal Challengers Bangalore,10.75,10.75
Wanindu Hasaranga,Royal Challengers Bangalore,8.0,33.0,28.0,8.0,117.85,3.0,0.0,2.0,3.0,16.50,0.0,0.0,12*,2023,Royal Challengers Bangalore,8.0,258.0,55.0,120.0,28.66,19.33,61.24,5.43,8.89,29.0,1.0,0.0,9.0,0.0,0.0,0.0,,Royal Challengers Bangalore,10.75 crore,10.75
Wanindu Hasaranga,Rajasthan Royals,11.0,9.0,15.0,8.0,60.0,0.0,0.0,5.0,0.0,1.80,0.0,0.0,4,2025,Rajasthan Royals,11.0,371.0,67.0,184.0,33.72,22.36,57.68,5.72,9.04,41.0,5.0,0.0,11.0,0.0,1.0,0.0,,Rajasthan Royals,5.25 crore,5.25
Washington Sundar,Sunrisers Hyderabad,9.0,101.0,69.0,21.0,146.37,9.0,3.0,7.0,0.0,14.43,0.0,0.0,40,2022,Sunrisers Hyderabad,9.0,239.0,47.0,123.0,39.83,28.0,56.06,6.22,8.53,28.0,1.0,1.0,6.0,0.0,0.0,0.0,,Sunrisers Hyderabad,8.75,8.75
Wayne Parnell,Royal Challengers Bangalore,7.0,2.0,5.0,3.0,40.0,0.0,0.0,1.0,0.0,2.00,0.0,0.0,2,2023,Royal Challengers Bangalore,7.0,236.0,56.0,101.0,26.22,16.77,70.33,4.31,9.37,25.1,5.0,1.0,9.0,0.0,0.0,0.0,,Royal Challengers Bangalore,0 crore,0.0
Will Jacks,Royal Challengers Bengaluru,8.0,230.0,131.0,46.0,175.57,16.0,18.0,7.0,1.0,32.86,1.0,1.0,100*,2024,Royal Challengers Bengaluru,8.0,100.0,11.0,44.0,50.0,27.0,66.0,4.15,11.11,9.0,1.0,0.0,2.0,0.0,0.0,0.0,,Pretoria Capitals,3.2 crore,3.2
Will Jacks,Mumbai Indians,13.0,233.0,172.0,64.0,135.46,22.0,11.0,10.0,1.0,23.30,1.0,0.0,53,2025,Mumbai Indians,13.0,120.0,32.0,58.0,20.0,14.0,56.66,5.6,8.57,14.0,5.0,1.0,6.0,0.0,0.0,0.0,,Mumbai Indians,5.25 crore,5.25
Wriddhiman Saha,Gujarat Titans,11.0,317.0,259.0,105.0,122.39,40.0,7.0,10.0,1.0,31.70,3.0,0.0,68,2022,,,,,,,,,,,,,,,,,,,Gujarat Titans,1.9,1.9
Yash Dayal,,,,,,,,,,,,,,,2022,Gujarat Titans,9.0,296.0,76.0,129.0,26.9,17.45,66.21,4.46,9.25,32.0,10.0,3.0,11.0,0.0,0.0,0.0,,Gujarat Titans,3.2,3.2
Yash Dayal,,,,,,,,,,,,,,,2023,Gujarat Titans,5.0,165.0,24.0,64.0,82.5,42.0,72.72,3.5,11.78,14.0,4.0,0.0,2.0,0.0,0.0,0.0,,Gujarat Titans,3.2 crore,3.2
Yash Dayal,,,,,,,,,,,,,,,2024,Royal Challengers Bengaluru,14.0,459.0,122.0,199.0,30.6,20.06,67.1,4.3,9.14,50.1,18.0,3.0,15.0,0.0,0.0,0.0,,Royal Challengers Bangalore,3.2 crore,3.2
Yash Dayal,Royal Challengers Bengaluru,14.0,3.0,7.0,5.0,42.85,0.0,0.0,2.0,0.0,1.50,0.0,0.0,3,2025,Royal Challengers Bengaluru,14.0,452.0,87.0,200.0,37.66,23.0,62.38,4.52,9.82,46.0,7.0,4.0,12.0,0.0,0.0,0.0,,Royal Challengers Bangalore,5 crore,5.0
Yash Dhull,Delhi Capitals,4.0,16.0,23.0,10.0,69.56,1.0,0.0,3.0,0.0,5.33,0.0,0.0,13,2023,,,,,,,,,,,,,,,,,,,Delhi Capitals,0.5 crore,0.5
Yash Thakur,,,,,,,,,,,,,,,2023,Lucknow Super Giants,9.0,289.0,70.0,137.0,22.23,14.69,59.51,5.45,9.07,31.5,14.0,2.0,13.0,0.0,1.0,0.0,,Lucknow Supergiants,0.45 crore,0.45
Yash Thakur,,,,,,,,,,,,,,,2024,Lucknow Super Giants,10.0,402.0,68.0,157.0,36.54,19.36,71.14,3.55,11.32,35.3,11.0,1.0,11.0,1.0,0.0,1.0,,Lucknow Supergiants,0.45 crore,0.45
Yash Thakur,,,,,,,,,,,,,,,2025,Punjab Kings,2.0,79.0,11.0,32.0,79.0,39.0,70.88,3.25,12.15,6.3,3.0,1.0,1.0,0.0,0.0,0.0,,Punjab Kings,1.6 crore,1.6
Yashasvi Jaiswal,Rajasthan Royals,3.0,40.0,44.0,,90.9,2.0,2.0,3.0,0.0,13.33,0.0,0.0,34,2020,,,,,,,,,,,,,,,,,,,Rajasthan Royals,2.4 crore,2.4
Yashasvi Jaiswal,Rajasthan Royals,10.0,258.0,194.0,81.0,132.98,28.0,10.0,10.0,0.0,25.80,2.0,0.0,68,2022,,,,,,,,,,,,,,,,,,,Rajasthan Royals,4 crore,4.0
Yashasvi Jaiswal,Rajasthan Royals,14.0,625.0,382.0,152.0,163.61,82.0,26.0,13.0,1.0,48.08,5.0,1.0,124,2023,,,,,,,,,,,,,,,,,,,Rajasthan Royals,4.00 crore,4.0
Yashasvi Jaiswal,Rajasthan Royals,16.0,435.0,279.0,106.0,155.91,54.0,16.0,14.0,1.0,31.07,1.0,1.0,104*,2024,,,,,,,,,,,,,,,,,,,Rajasthan Royals,4 crore,4.0
Yashasvi Jaiswal,Rajasthan Royals,14.0,559.0,350.0,125.0,159.71,60.0,28.0,13.0,1.0,43.00,6.0,0.0,75,2025,,,,,,,,,,,,,,,,,,,Rajasthan Royals,18 crore,18.0
Yudhvir Singh,Lucknow Super Giants,3.0,1.0,2.0,1.0,50.0,0.0,0.0,2.0,0.0,0.50,0.0,0.0,1,2023,Lucknow Super Giants,3.0,70.0,25.0,25.0,23.33,16.0,80.0,3.69,8.75,8.0,2.0,0.0,3.0,0.0,0.0,0.0,,Lucknow Supergiants,0.2 crore,0.2
Yudhvir Singh,Lucknow Super Giants,2.0,21.0,14.0,7.0,150.0,1.0,2.0,2.0,0.0,10.50,0.0,0.0,14,2024,Lucknow Super Giants,2.0,52.0,5.0,19.0,52.0,24.0,65.38,3.42,13.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,,Lucknow Supergiants,0.2 crore,0.2
Yusuf Pathan,Sunrisers Hyderabad,15.0,260.0,200.0,,130.0,22.0,11.0,9.0,4.0,28.88,0.0,0.0,45*,2018,Sunrisers Hyderabad,15.0,14.0,2.0,,14.0,12.0,,,7.0,2.0,,,1.0,0.0,0.0,0.0,0.0,Sunrisers Hyderabad,1.9 crore,1.9
Yusuf Pathan,Sunrisers Hyderabad,10.0,40.0,45.0,,88.88,1.0,1.0,3.0,5.0,13.33,0.0,0.0,16*,2019,,,,,,,,,,,,,,,,,,,Sunrisers Hyderabad,1.9 crore,1.9
Yuzvendra Chahal,Rajasthan Royals,17.0,5.0,8.0,4.0,62.5,0.0,0.0,1.0,1.0,5.00,0.0,0.0,5,2022,Rajasthan Royals,17.0,527.0,137.0,292.0,19.51,15.11,49.71,7.84,7.75,68.0,21.0,0.0,27.0,0.0,1.0,1.0,,Rajasthan Royals,6.5,6.5
